,molecule_chembl_id,smiles,standard_type,standard_value,standard_units,MW,LogP,NumHDonors,NumHAcceptors,AR,RB,bioactivity_class,bioactivity_class_encoded
3914,CHEMBL2012099,O=C1C2=C(CC3CCC2O3)c2cc3ccccc3n21,IC50,3000.0,nM,251.285,3.0000000000000018,0.0,3.0,2.0,0.0,inactive,1
3915,CHEMBL2012100,COC(=O)[C@@H]1C2CCC(C[C@H]1c1ccc(-c3ccco3)cc1)O2,IC50,139.0,nM,312.36500000000007,3.7707000000000015,0.0,4.0,2.0,3.0,inactive,1
3916,CHEMBL2012101,COC(=O)[C@@H]1C2CCC(C[C@H]1c1ccc(-c3cccs3)cc1)O2,IC50,356.0,nM,328.43300000000005,4.239200000000004,0.0,4.0,2.0,3.0,inactive,1
3917,CHEMBL2012102,COC(=O)[C@@H]1C2CCC(C[C@H]1c1ccc(-c3cccn3C)cc1)O2,IC50,1000.0,nM,325.4080000000001,3.516200000000002,0.0,4.0,2.0,3.0,inactive,1
3918,CHEMBL2012103,COC(=O)[C@@H]1C2CCC(C[C@H]1c1ccc(-c3nccs3)cc1)O2,IC50,1000.0,nM,329.42100000000005,3.6342000000000025,0.0,5.0,2.0,3.0,inactive,1
3919,CHEMBL2012104,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(-c3ccco3)cc1)O2,IC50,64.0,nM,312.36500000000007,3.7707000000000015,0.0,4.0,2.0,3.0,active,0
3920,CHEMBL2012105,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(-c3cccn3C)cc1)O2,IC50,1000.0,nM,325.4080000000001,3.516200000000002,0.0,4.0,2.0,3.0,inactive,1
3921,CHEMBL2012106,COC(=O)[C@@H]1C2CCC(C[C@H]1c1cccc(-c3ccco3)c1)O2,IC50,1000.0,nM,312.36500000000007,3.7707000000000015,0.0,4.0,2.0,3.0,inactive,1
3922,CHEMBL2012107,COC(=O)[C@@H]1C2CCC(C[C@H]1c1cccc(-c3cccs3)c1)O2,IC50,1000.0,nM,328.43300000000005,4.239200000000004,0.0,4.0,2.0,3.0,inactive,1
3923,CHEMBL2012108,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1cccc(-c3cccn3C)c1)O2,IC50,1000.0,nM,325.4080000000001,3.516200000000002,0.0,4.0,2.0,3.0,inactive,1
3924,CHEMBL2012109,COC(=O)[C@H]1C2CCC(C[C@H]1c1cccc(-c3nccs3)c1)O2,IC50,1000.0,nM,329.42100000000005,3.6342000000000025,0.0,5.0,2.0,3.0,inactive,1
3925,CHEMBL2012110,COC(=O)[C@H]1C2CCC(C[C@H]1c1cc3ccccc3o1)O2,IC50,39.0,nM,286.32700000000006,3.2569000000000017,0.0,4.0,2.0,2.0,active,0
3926,CHEMBL2012111,COC(=O)[C@@H]1C2CCC(C[C@H]1c1cc3ccccc3s1)O2,IC50,9.0,nM,302.39500000000004,3.725400000000002,0.0,4.0,2.0,2.0,active,0
3927,CHEMBL2012112,COC(=O)[C@H]1C2CCC(C[C@@H]1c1cc3ccccc3s1)O2,IC50,18.0,nM,302.39500000000004,3.725400000000002,0.0,4.0,2.0,2.0,active,0
3928,CHEMBL2012113,COC(=O)[C@H]1C2CCC(C[C@H]1c1cc3ccccc3[nH]1)O2,IC50,350.0,nM,285.343,2.992000000000001,1.0,3.0,2.0,2.0,inactive,1
3929,CHEMBL2012114,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1cc3ccccc3[nH]1)O2,IC50,110.0,nM,285.343,2.992000000000001,1.0,3.0,2.0,2.0,inactive,1
3930,CHEMBL2012115,COC(=O)[C@H]1C2CCC(C[C@@H]1c1cc3ccccc3[nH]1)O2,IC50,370.0,nM,285.343,2.992000000000001,1.0,3.0,2.0,2.0,inactive,1
3931,CHEMBL2012116,COC(=O)[C@H]1C2CCC(C[C@H]1c1ccc(-c3ccccc3)s1)O2,IC50,487.0,nM,328.43300000000005,4.239200000000004,0.0,4.0,2.0,3.0,inactive,1
3932,CHEMBL2012117,COC(=O)[C@H]1C2CCC(C[C@H]1c1ccc(-c3ccccc3)o1)O2,IC50,1000.0,nM,312.36500000000007,3.7707000000000015,0.0,4.0,2.0,3.0,inactive,1
3933,CHEMBL2012118,COC(=O)[C@H]1C2CCC(C[C@@H]1c1cccs1)O2,IC50,1000.0,nM,252.335,2.5722000000000005,0.0,4.0,1.0,2.0,inactive,1
3934,CHEMBL2012119,COC(=O)[C@@H]1C2CCC(C[C@H]1c1cccs1)O2,IC50,1000.0,nM,252.335,2.5722000000000005,0.0,4.0,1.0,2.0,inactive,1
3935,CHEMBL2012120,C1=C(c2cccc3ccccc23)CC2CCC1O2,IC50,1720.0,nM,236.314,4.174500000000003,0.0,1.0,2.0,1.0,inactive,1
3936,CHEMBL2012121,C1=C(c2ccc3ccccc3c2)CC2CCC1O2,IC50,20.0,nM,236.314,4.174500000000003,0.0,1.0,2.0,1.0,active,0
3937,CHEMBL2012122,C1=C(c2ccc3cc4ccccc4cc3c2)CC2CCC1O2,IC50,40000.0,nM,286.374,5.3277000000000045,0.0,1.0,3.0,1.0,inactive,1
3938,CHEMBL2047574,OC(CCN1CC=C(Cc2ccccc2)CC1)c1ccc(Cl)c(Cl)c1,IC50,689.0,nM,376.3270000000001,5.291700000000005,1.0,2.0,2.0,6.0,inactive,1
3939,CHEMBL2047573,OC(CCN1CCC(O)(Cc2ccccc2)CC1)c1ccc(Cl)c(Cl)c1,IC50,564.0,nM,394.3420000000001,4.486500000000004,2.0,3.0,2.0,6.0,inactive,1
3940,CHEMBL2047571,COc1ccc2cc(C(O)CCN3CC=C(Cc4ccccc4)CC3)ccc2c1Cl,IC50,346.0,nM,421.9680000000001,5.800100000000006,1.0,3.0,3.0,7.0,inactive,1
3941,CHEMBL2047570,OC(CCN1CC=C(Cc2ccccc2)CC1)c1csc2ccccc12,IC50,566.0,nM,363.52600000000007,5.1996000000000056,1.0,3.0,3.0,6.0,inactive,1
3942,CHEMBL2047561,OC(CCN1CC=C(Cc2ccccc2)CC1)c1cc2ccccc2s1,IC50,491.0,nM,363.52600000000007,5.199600000000005,1.0,3.0,3.0,6.0,inactive,1
3943,CHEMBL1818442,Cl.Clc1ccc([C@]23CNC[C@H]2C3)cc1Cl,IC50,159.0,nM,264.583,3.2761000000000013,1.0,1.0,1.0,1.0,inactive,1
3944,CHEMBL2069411,O=C(N[C@@H]1COc2cccc(-c3ccc(CO)nc3)c2C1)c1ccc(OCC(F)(F)F)nc1,IC50,2000.0,nM,459.4240000000002,3.310500000000002,2.0,6.0,3.0,6.0,inactive,1
3945,CHEMBL2171419,Cl.Fc1cc(C(Oc2ccccc2)C2CNC2)ccc1Cl,IC50,148.0,nM,328.21400000000006,4.240400000000003,1.0,2.0,2.0,4.0,inactive,1
3946,CHEMBL2171418,Cl.Clc1ccc(OC(c2ccc3ccccc3c2)C2CNC2)cc1Cl,IC50,54.0,nM,394.72900000000016,5.907900000000004,1.0,2.0,3.0,4.0,active,0
3947,CHEMBL2171417,Cl.c1ccc(OC(c2ccc3ccccc3c2)C2CNC2)cc1,IC50,35.0,nM,325.8390000000001,4.601100000000004,1.0,2.0,3.0,4.0,active,0
3948,CHEMBL2171416,CCCOC(c1ccc2ccccc2c1)C1CNC1.Cl,IC50,72.0,nM,291.82199999999995,3.9487000000000014,1.0,2.0,2.0,5.0,active,0
3949,CHEMBL2171415,CCCOC(c1ccc(Cl)c(Cl)c1)C1CNC1.Cl,IC50,32.0,nM,310.652,4.102300000000004,1.0,2.0,1.0,5.0,active,0
3950,CHEMBL543876,Cl.Cl.Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,IC50,190.0,nM,523.4950000000003,6.164800000000007,0.0,3.0,3.0,10.0,inactive,1
3951,CHEMBL295467,CNCCC(Oc1ccccc1OC)c1ccccc1,IC50,1150.0,nM,271.36,3.424800000000002,1.0,3.0,2.0,7.0,inactive,1
3952,CHEMBL1201082,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1.Cl,IC50,18400.0,nM,345.792,4.856800000000004,1.0,2.0,2.0,6.0,inactive,1
3953,CHEMBL2204342,COc1ccc([C@@H](CN(C)C)[Si]2(O)CCCCC2)cc1,IC50,36350.0,nM,293.483,3.0013000000000014,1.0,3.0,1.0,5.0,inactive,1
3954,CHEMBL427215,COc1ccc([C@H](CN(C)C)[Si]2(O)CCCCC2)cc1,IC50,5270.0,nM,293.483,3.0013000000000014,1.0,3.0,1.0,5.0,inactive,1
3955,CHEMBL2204341,COc1ccc(C(CN(C)C)[Si]2(O)CCCCC2)cc1,IC50,2630.0,nM,293.483,3.0013000000000014,1.0,3.0,1.0,5.0,inactive,1
3956,CHEMBL252720,COc1ccc([C@@H](CN(C)C)C2(O)CCCCC2)cc1,IC50,6670.0,nM,277.4079999999999,3.0356000000000014,1.0,3.0,1.0,5.0,inactive,1
3957,CHEMBL251694,COc1ccc([C@H](CN(C)C)C2(O)CCCCC2)cc1,IC50,19600.0,nM,277.4079999999999,3.0356000000000014,1.0,3.0,1.0,5.0,inactive,1
3958,CHEMBL637,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,IC50,4430.0,nM,277.4079999999999,3.0356000000000014,1.0,3.0,1.0,5.0,inactive,1
3959,CHEMBL562115,COC(=O)[C@H]1[C@@H](c2ccc(C)cc2)C[C@@H]2CC[C@H]1N2CC#CCF,IC50,1.93,nM,329.4150000000001,3.077420000000002,0.0,3.0,1.0,3.0,active,0
3960,CHEMBL562115,COC(=O)[C@H]1[C@@H](c2ccc(C)cc2)C[C@@H]2CC[C@H]1N2CC#CCF,IC50,3.26,nM,329.4150000000001,3.077420000000002,0.0,3.0,1.0,3.0,active,0
3961,CHEMBL427215,COc1ccc([C@H](CN(C)C)[Si]2(O)CCCCC2)cc1,IC50,5270.0,nM,293.483,3.0013000000000014,1.0,3.0,1.0,5.0,inactive,1
3962,CHEMBL2204341,COc1ccc(C(CN(C)C)[Si]2(O)CCCCC2)cc1,IC50,2630.0,nM,293.483,3.0013000000000014,1.0,3.0,1.0,5.0,inactive,1
3963,CHEMBL252720,COc1ccc([C@@H](CN(C)C)C2(O)CCCCC2)cc1,IC50,4430.0,nM,277.4079999999999,3.0356000000000014,1.0,3.0,1.0,5.0,inactive,1
3964,CHEMBL2338351,CN1CCc2c(cccc2C(=O)NCC2(N3CCN(c4ccccc4)CC3)CCCCC2)C1,IC50,290.0,nM,446.6390000000004,3.929400000000002,1.0,4.0,2.0,5.0,inactive,1
3965,CHEMBL422931,FC(F)(F)c1cc(COCC2(c3ccccc3)CCNCC2)cc(C(F)(F)F)c1,IC50,1000.0,nM,417.39300000000014,5.562200000000003,1.0,2.0,2.0,5.0,inactive,1
3966,CHEMBL2380972,CNC[C@H]1CCC[C@H]1c1ccc2[nH]cc(C#N)c2c1,IC50,660.0,nM,253.349,3.1426800000000013,2.0,2.0,2.0,3.0,inactive,1
3967,CHEMBL2380975,CNC[C@@H]1CCC[C@H]1c1ccc2[nH]cc(C#N)c2c1,IC50,750.0,nM,253.349,3.1426800000000013,2.0,2.0,2.0,3.0,inactive,1
3968,CHEMBL279556,c1ccc2sc(C3(N4CCCCC4)CCCCC3)cc2c1,IC50,2.6,nM,299.48299999999995,5.546600000000005,0.0,2.0,2.0,2.0,active,0
3969,CHEMBL2391541,C=CCN(CC=C)CCc1c[nH]c2ccc(OC)cc12,IC50,32359.37,nM,270.37600000000003,3.3930000000000016,1.0,2.0,2.0,8.0,inactive,1
3970,CHEMBL30713,CC(N)Cc1c[nH]c2ccccc12,IC50,1862.09,nM,174.247,2.0576,2.0,1.0,2.0,2.0,inactive,1
3971,CHEMBL637,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,IC50,9120.11,nM,277.4079999999999,3.0356000000000014,1.0,3.0,1.0,5.0,inactive,1
3972,CHEMBL273575,CN1Cc2c(N)cccc2C(c2ccccc2)C1,IC50,281.84,nM,238.334,2.8461000000000016,1.0,2.0,2.0,1.0,inactive,1
3973,CHEMBL43048,CNC(C)Cc1ccc2c(c1)OCO2,IC50,2398.83,nM,193.24599999999995,1.5657,1.0,3.0,1.0,3.0,inactive,1
3974,CHEMBL6731,CC(N)Cc1ccc2c(c1)OCO2,IC50,6165.95,nM,179.21899999999997,1.3050000000000002,1.0,3.0,1.0,2.0,inactive,1
3975,CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,IC50,9120.11,nM,309.331,4.435000000000003,1.0,2.0,2.0,6.0,inactive,1
3976,CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,IC50,645.65,nM,303.35800000000006,1.8677,0.0,5.0,1.0,3.0,inactive,1
3977,CHEMBL612,C[C@H](N)Cc1ccccc1,IC50,288.4,nM,135.20999999999998,1.5763,1.0,1.0,1.0,2.0,inactive,1
3978,CHEMBL542933,Cl.Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,IC50,1.7,nM,487.03400000000016,5.743000000000006,0.0,3.0,3.0,10.0,active,0
3979,CHEMBL279556,c1ccc2sc(C3(N4CCCCC4)CCCCC3)cc2c1,IC50,5.1,nM,299.48299999999995,5.546600000000005,0.0,2.0,2.0,2.0,active,0
3980,CHEMBL2407329,COCC(c1cccc(Cl)c1)C1CCNCC1.Cl,IC50,2600.0,nM,290.2339999999999,3.4914000000000027,1.0,2.0,1.0,4.0,inactive,1
3981,CHEMBL2407335,Cl.OCC(c1ccc(Cl)c(Cl)c1)C1CCNCC1,IC50,2400.0,nM,310.6520000000001,3.490700000000002,2.0,2.0,1.0,3.0,inactive,1
3982,CHEMBL2407321,CS(=O)(=O)CC(c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,IC50,2200.0,nM,372.7450000000002,3.5430000000000024,1.0,3.0,1.0,4.0,inactive,1
3983,CHEMBL2407330,COCC(c1ccc(Cl)cc1)C1CCNCC1.Cl,IC50,1700.0,nM,290.234,3.4914000000000027,1.0,2.0,1.0,4.0,inactive,1
3984,CHEMBL2407328,COCC(c1ccc2ccccc2c1)C1CCNCC1.Cl,IC50,1100.0,nM,305.849,3.991200000000003,1.0,2.0,2.0,4.0,inactive,1
3985,CHEMBL2407331,COCC(c1ccc(F)c(Cl)c1)C1CCNCC1.Cl,IC50,580.0,nM,308.224,3.6305000000000014,1.0,2.0,1.0,4.0,inactive,1
3986,CHEMBL2407324,CN(C)OC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,IC50,500.0,nM,367.7040000000001,3.5182000000000024,1.0,4.0,1.0,4.0,inactive,1
3987,CHEMBL2407333,COC[C@@H](c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,IC50,470.0,nM,324.67900000000003,4.144800000000004,1.0,2.0,1.0,4.0,inactive,1
3988,CHEMBL2407322,COC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,IC50,220.0,nM,338.6620000000001,3.6714000000000016,1.0,3.0,1.0,3.0,inactive,1
3989,CHEMBL2407336,COCC(c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,IC50,190.0,nM,324.67900000000003,4.144800000000004,1.0,2.0,1.0,4.0,inactive,1
3990,CHEMBL2407332,COC[C@H](c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,IC50,180.0,nM,324.67900000000003,4.144800000000004,1.0,2.0,1.0,4.0,inactive,1
3991,CHEMBL2407325,CC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,IC50,180.0,nM,322.66300000000007,4.087400000000003,1.0,2.0,1.0,3.0,inactive,1
3992,CHEMBL2407337,CCOCC(c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,IC50,170.0,nM,338.7060000000001,4.534900000000005,1.0,2.0,1.0,5.0,inactive,1
3993,CHEMBL2407334,CC(c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,IC50,160.0,nM,294.653,4.518300000000004,1.0,1.0,1.0,2.0,inactive,1
3994,CHEMBL2407326,CCC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,IC50,100.0,nM,336.69,4.477500000000004,1.0,2.0,1.0,4.0,inactive,1
3995,CHEMBL2407323,CCOC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,IC50,97.0,nM,352.68900000000014,4.061500000000003,1.0,3.0,1.0,4.0,active,0
3996,CHEMBL2407319,CSCC(c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,IC50,79.0,nM,340.747,4.861400000000004,1.0,2.0,1.0,4.0,active,0
3997,CHEMBL2407320,CCSCC(c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,IC50,72.0,nM,354.77400000000017,5.2515000000000045,1.0,2.0,1.0,5.0,active,0
3998,CHEMBL2407327,CCCC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,IC50,26.0,nM,350.71700000000004,4.867600000000005,1.0,2.0,1.0,5.0,active,0
3999,CHEMBL543876,Cl.Cl.Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,IC50,14.0,nM,523.4950000000003,6.164800000000007,0.0,3.0,3.0,10.0,active,0
4000,CHEMBL415,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,IC50,2777.0,nM,314.86,4.528400000000004,0.0,2.0,2.0,4.0,inactive,1
4001,CHEMBL2430700,O=C1NCC(c2ccc(Cl)cc2)C1c1ccc2ccccc2c1,IC50,159.7,nM,321.807,4.490400000000003,1.0,1.0,3.0,2.0,inactive,1
4002,CHEMBL2430699,O=C1NCC(c2ccc(Cl)c(Cl)c2)C1c1ccc2ccccc2c1,IC50,120.9,nM,356.25200000000007,5.143800000000003,1.0,1.0,3.0,2.0,inactive,1
4003,CHEMBL2430698,O=C1NCC(c2ccccc2Cl)C1c1ccccc1,IC50,2143.0,nM,271.747,3.337200000000002,1.0,1.0,2.0,2.0,inactive,1
4004,CHEMBL2430697,O=C1NCC(c2cccc(Cl)c2)C1c1ccccc1,IC50,22.7,nM,271.747,3.337200000000002,1.0,1.0,2.0,2.0,active,0
4005,CHEMBL2430696,O=C1NCC(c2ccc(Cl)cc2)C1c1ccccc1,IC50,32.7,nM,271.747,3.337200000000002,1.0,1.0,2.0,2.0,active,0
4006,CHEMBL2430695,O=C1NCC(c2ccc(Cl)c(Cl)c2)C1c1ccccc1,IC50,36.6,nM,306.192,3.9906000000000015,1.0,1.0,2.0,2.0,active,0
4007,CHEMBL2430694,O=C1NCC(c2cccc(Cl)c2)C1c1cccc(Cl)c1,IC50,38.7,nM,306.192,3.9906000000000015,1.0,1.0,2.0,2.0,active,0
4008,CHEMBL2430693,O=C1NCC(c2ccc(Cl)cc2)C1c1cccc(Cl)c1,IC50,36.3,nM,306.192,3.9906000000000015,1.0,1.0,2.0,2.0,active,0
4009,CHEMBL2430692,O=C1NCC(c2ccc(Cl)c(Cl)c2)C1c1cccc(Cl)c1,IC50,41.7,nM,340.63700000000006,4.644000000000002,1.0,1.0,2.0,2.0,active,0
4010,CHEMBL2430690,O=C1NCC(c2cccc(Cl)c2)C1c1ccccc1Cl,IC50,17.3,nM,306.192,3.9906000000000015,1.0,1.0,2.0,2.0,active,0
4011,CHEMBL2430689,O=C1NCC(c2ccc(Cl)cc2)C1c1ccccc1Cl,IC50,81.5,nM,306.192,3.9906000000000015,1.0,1.0,2.0,2.0,active,0
4012,CHEMBL2430688,O=C1NCC(c2ccc(Cl)c(Cl)c2)C1c1ccccc1Cl,IC50,8.14,nM,340.63700000000006,4.644000000000002,1.0,1.0,2.0,2.0,active,0
4013,CHEMBL2430687,O=C1NCC(c2ccccc2Cl)C1c1ccc(Cl)c(Cl)c1,IC50,1731.0,nM,340.63700000000006,4.644000000000002,1.0,1.0,2.0,2.0,inactive,1
4014,CHEMBL2430686,O=C1NCC(c2cccc(Cl)c2)C1c1ccc(Cl)c(Cl)c1,IC50,171.9,nM,340.63700000000006,4.644000000000002,1.0,1.0,2.0,2.0,inactive,1
4015,CHEMBL2430685,O=C1NCC(c2ccc(Cl)cc2)C1c1ccc(Cl)c(Cl)c1,IC50,280.6,nM,340.63700000000006,4.644000000000002,1.0,1.0,2.0,2.0,inactive,1
4016,CHEMBL2430684,O=C1NCC(c2ccc(Cl)c(Cl)c2)C1c1ccc(Cl)c(Cl)c1,IC50,284.7,nM,375.0820000000001,5.297400000000001,1.0,1.0,2.0,2.0,inactive,1
4017,CHEMBL2430682,O=C1NCC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,IC50,33.1,nM,306.192,3.9906000000000015,1.0,1.0,2.0,2.0,active,0
4018,CHEMBL2430681,O=C1NCC(c2ccc(Cl)cc2)C1c1ccc(Cl)cc1,IC50,179.3,nM,306.192,3.9906000000000015,1.0,1.0,2.0,2.0,inactive,1
4019,CHEMBL2430680,O=C1NCC(c2ccc(Cl)c(Cl)c2)C1c1ccc(Cl)cc1,IC50,99.6,nM,340.63700000000006,4.644000000000002,1.0,1.0,2.0,2.0,active,0
4020,CHEMBL2431797,COC1OC[C@@H](Cc2ccc3c(c2)OCO3)[C@@H]1Cc1ccc2c(c1)OCO2,IC50,78600.0,nM,370.4010000000001,3.1643000000000017,0.0,6.0,2.0,5.0,inactive,1
4021,CHEMBL242011,O=C1OC[C@H](Cc2ccc3c(c2)OCO3)[C@H]1Cc1ccc2c(c1)OCO2,IC50,8350.0,nM,354.35800000000006,2.718400000000001,0.0,6.0,2.0,4.0,inactive,1
4022,CHEMBL399831,O[C@H]1OC[C@H](Cc2ccc3c(c2)OCO3)[C@H]1Cc1ccc2c(c1)OCO2,IC50,12000.0,nM,356.3740000000001,2.5102,1.0,6.0,2.0,4.0,inactive,1
4023,CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,IC50,18400.0,nM,309.331,4.435000000000003,1.0,2.0,2.0,6.0,inactive,1
4024,CHEMBL295467,CNCCC(Oc1ccccc1OC)c1ccccc1,IC50,1150.0,nM,271.36,3.424800000000002,1.0,3.0,2.0,7.0,inactive,1
4025,CHEMBL543876,Cl.Cl.Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,IC50,190.0,nM,523.4950000000003,6.164800000000007,0.0,3.0,3.0,10.0,inactive,1
4026,CHEMBL637,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,IC50,15767.0,nM,277.4079999999999,3.0356000000000014,1.0,3.0,1.0,5.0,inactive,1
4027,CHEMBL1175,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,IC50,977.0,nM,297.423,4.630900000000003,1.0,3.0,3.0,6.0,inactive,1
4028,CHEMBL528995,Clc1ccc(C23CNCC2C3)cc1Cl,IC50,394.0,nM,228.122,2.854300000000001,1.0,1.0,1.0,1.0,inactive,1
4029,CHEMBL3309701,Fc1ccccc1OC(CC1CNC1)c1ccc(Cl)c(Cl)c1,IC50,53.6,nM,340.225,4.862100000000003,1.0,2.0,2.0,5.0,active,0
4030,CHEMBL3309702,Clc1ccc(C(CC2CNC2)Oc2ccccc2)cc1Cl,IC50,52.1,nM,322.235,4.7230000000000025,1.0,2.0,2.0,5.0,active,0
4031,CHEMBL3310478,Fc1ccc(OC(CC2CNC2)c2ccc(Cl)c(Cl)c2)cc1,IC50,129.0,nM,340.225,4.862100000000003,1.0,2.0,2.0,5.0,inactive,1
4032,CHEMBL3310483,Fc1cc(C(CC2CNC2)Oc2cccc(Cl)c2)ccc1Cl,IC50,82.5,nM,340.225,4.8621000000000025,1.0,2.0,2.0,5.0,active,0
4033,CHEMBL3310484,Fc1cc(C(CC2CNC2)Oc2ccccc2F)ccc1Cl,IC50,63.9,nM,323.77,4.347800000000003,1.0,2.0,2.0,5.0,active,0
4034,CHEMBL3310485,Fc1cccc(OC(CC2CNC2)c2ccc(Cl)c(F)c2)c1,IC50,35.6,nM,323.77,4.347800000000004,1.0,2.0,2.0,5.0,active,0
4035,CHEMBL3310486,Fc1ccc(OC(CC2CNC2)c2ccc(Cl)c(F)c2)cc1,IC50,143.0,nM,323.77,4.347800000000003,1.0,2.0,2.0,5.0,inactive,1
4036,CHEMBL3310482,Fc1cc(C(CC2CNC2)Oc2ccccc2)ccc1Cl,IC50,33.1,nM,305.78,4.208700000000003,1.0,2.0,2.0,5.0,active,0
4037,CHEMBL3310487,Fc1cc(C(CC2CNC2)Oc2ccccc2Cl)ccc1Cl,IC50,164.0,nM,340.225,4.862100000000003,1.0,2.0,2.0,5.0,inactive,1
4038,CHEMBL3310488,Cc1ccccc1OC(CC1CNC1)c1ccc(Cl)c(F)c1,IC50,162.0,nM,319.807,4.517120000000004,1.0,2.0,2.0,5.0,inactive,1
4039,CHEMBL3310489,Cc1cccc(OC(CC2CNC2)c2ccc(Cl)c(F)c2)c1,IC50,80.4,nM,319.807,4.517120000000004,1.0,2.0,2.0,5.0,active,0
4040,CHEMBL3310490,Cc1ccc(OC(CC2CNC2)c2ccc(Cl)c(F)c2)cc1,IC50,110.0,nM,319.807,4.517120000000004,1.0,2.0,2.0,5.0,inactive,1
4041,CHEMBL894,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,IC50,550.0,nM,239.746,3.2993000000000023,1.0,2.0,1.0,3.0,inactive,1
4042,CHEMBL3323187,CN1Cc2cc(NCCO)ccc2C(c2ccc3sccc3c2)C1,IC50,1400.0,nM,338.4760000000001,3.882800000000002,2.0,4.0,3.0,4.0,inactive,1
4043,CHEMBL3323177,CN1Cc2cc(C#N)ccc2C(c2ccc3sccc3c2)C1,IC50,110.0,nM,304.41800000000006,4.350280000000003,0.0,3.0,3.0,1.0,inactive,1
4044,CHEMBL3323176,CN1Cc2cc(F)ccc2C(c2ccc3sccc3c2)C1,IC50,66.0,nM,297.3980000000001,4.617700000000004,0.0,2.0,3.0,1.0,active,0
4045,CHEMBL3323109,CN1Cc2ccccc2C(c2ccc3ncccc3c2)C1,IC50,890.0,nM,274.367,3.812100000000002,0.0,2.0,3.0,1.0,inactive,1
4046,CHEMBL3323108,CN1Cc2ccccc2C(c2ccc3ccnn3c2)C1,IC50,44.0,nM,263.34400000000005,2.911600000000001,0.0,3.0,3.0,1.0,active,0
4047,CHEMBL3323107,CN1Cc2ccccc2C(c2ccc3cnsc3c2)C1,IC50,78.0,nM,280.396,3.8736000000000033,0.0,3.0,3.0,1.0,active,0
4048,CHEMBL3323106,CN1Cc2ccccc2C(c2ccc3ncsc3c2)C1,IC50,53.0,nM,280.396,3.8736000000000033,0.0,3.0,3.0,1.0,active,0
4049,CHEMBL3323105,CN1Cc2ccccc2C(c2ccc3cn[nH]c3c2)C1,IC50,270.0,nM,263.34400000000005,3.140200000000001,1.0,2.0,3.0,1.0,inactive,1
4050,CHEMBL3323104,CN1Cc2ccccc2C(c2ccc3[nH]ncc3c2)C1,IC50,23.0,nM,263.34400000000005,3.140200000000001,1.0,2.0,3.0,1.0,active,0
4051,CHEMBL3323102,CN1Cc2ccccc2C(c2ccc3cc[nH]c3c2)C1,IC50,12.0,nM,262.35600000000005,3.7452000000000014,1.0,1.0,3.0,1.0,active,0
4052,CHEMBL3323100,CN1Cc2ccccc2C(c2cccc3ccsc23)C1,IC50,110.0,nM,279.4080000000001,4.478600000000004,0.0,2.0,3.0,1.0,inactive,1
4053,CHEMBL3323095,CN1Cc2ccccc2C(c2ccc3sccc3c2)C1,IC50,5.1,nM,279.408,4.478600000000004,0.0,2.0,3.0,1.0,active,0
4054,CHEMBL3323179,CN(C)Cc1ccc2c(c1)CN(C)CC2c1ccc2sccc2c1,IC50,5.3,nM,336.504,4.540200000000004,0.0,3.0,3.0,3.0,active,0
